site_id,class_id,spp_id,size_class,a,b,w,mpa_id
1,1,4,20,0.0134,2.939,89.29598981166903,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,62.5,0.0134,2.939,2542.120713526518,1
1,1,4,125,0.0134,2.939,19495.003908543084,1
1,1,4,15,0.0134,2.939,38.338666994920125,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,20,0.0134,2.939,89.29598981166903,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,62.5,0.0134,2.939,2542.120713526518,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,20,0.0134,2.939,89.29598981166903,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,62.5,0.0134,2.939,2542.120713526518,1
1,1,4,62.5,0.0134,2.939,2542.120713526518,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,62.5,0.0134,2.939,2542.120713526518,1
1,1,4,20,0.0134,2.939,89.29598981166903,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,75,0.0134,2.939,4344.200402222338,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,75,0.0134,2.939,4344.200402222338,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,20,0.0134,2.939,89.29598981166903,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,87.5,0.0134,2.939,6833.86611638343,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,20,0.0134,2.939,89.29598981166903,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,30,0.0134,2.939,294.0113972311972,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,15,0.0134,2.939,38.338666994920125,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,33,15,0.0134,2.939,38.338666994920125,1
1,1,33,5,0.0134,2.939,1.5183700935009676,1
1,1,33,7.5,0.0134,2.939,4.999307512530041,1
1,1,33,5,0.0134,2.939,1.5183700935009676,1
1,1,33,7.5,0.0134,2.939,4.999307512530041,1
1,1,33,10,0.0134,2.939,11.644069752436447,1
1,1,33,12.5,0.0134,2.939,22.43485808042467,1
1,1,33,12.5,0.0134,2.939,22.43485808042467,1
1,1,33,15,0.0134,2.939,38.338666994920125,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,7.5,0.0047,3.227,3.1327126075954363,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,15,0.0047,3.227,29.332180640480146,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,35,0.0047,3.227,451.6535592709181,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,50,0.0047,3.227,1427.8219756989786,1
1,1,60,7.5,0.0047,3.227,3.1327126075954363,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,20,0.0047,3.227,74.22012030033804,1
1,1,60,25,0.0047,3.227,152.4931255367039,1
1,1,60,10,0.0047,3.227,7.926799219327082,1
1,1,60,12.5,0.0047,3.227,16.28645148466009,1
1,1,60,30,0.0047,3.227,274.6427549848418,1
1,1,80,2.5,0.198,2.504,1.9638439357488209,1
1,1,56,20,0.0556,2.877,307.707505190301,1
1,1,56,25,0.0556,2.877,584.7203334355502,1
1,1,56,30,0.0556,2.877,987.9902105182287,1
1,1,56,25,0.0556,2.877,584.7203334355502,1
1,1,56,30,0.0556,2.877,987.9902105182287,1
1,1,56,20,0.0556,2.877,307.707505190301,1
1,1,56,20,0.0556,2.877,307.707505190301,1
1,1,56,35,0.0556,2.877,1539.4250709945125,1
1,1,56,15,0.0556,2.877,134.48979880445535,1
1,1,56,25,0.0556,2.877,584.7203334355502,1
1,1,56,15,0.0556,2.877,134.48979880445535,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,20,0.0478,2.77,191.9910503651427,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,25,0.0478,2.77,356.2228062728694,1
1,1,102,10,0.0478,2.77,28.146726725997155,1
1,1,102,12.5,0.0478,2.77,52.22381961378476,1
1,1,102,7.5,0.0478,2.77,12.686668623172238,1
1,1,102,10,0.0478,2.77,28.146726725997155,1
1,1,102,12.5,0.0478,2.77,52.22381961378476,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,10,0.0478,2.77,28.146726725997155,1
1,1,102,12.5,0.0478,2.77,52.22381961378476,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,25,0.0478,2.77,356.2228062728694,1
1,1,102,10,0.0478,2.77,28.146726725997155,1
1,1,102,20,0.0478,2.77,191.9910503651427,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,20,0.0478,2.77,191.9910503651427,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,20,0.0478,2.77,191.9910503651427,1
1,1,102,7.5,0.0478,2.77,12.686668623172238,1
1,1,102,10,0.0478,2.77,28.146726725997155,1
1,1,102,12.5,0.0478,2.77,52.22381961378476,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,1,102,20,0.0478,2.77,191.9910503651427,1
1,1,102,12.5,0.0478,2.77,52.22381961378476,1
1,1,102,15,0.0478,2.77,86.53677062731515,1
1,6,66,15,0.0017,3.145,8.49681047249336,1
1,6,66,30,0.0017,3.145,75.16147035910869,1
1,6,66,40,0.0017,3.145,185.7494746385373,1
1,6,66,250,0.0017,3.145,59152.11106273921,1
1,6,66,187.5,0.0017,3.145,23935.24746690389,1
1,6,66,187.5,0.0017,3.145,23935.24746690389,1
1,1,22,12.5,0.0124,2.946,21.13092864445644,1
1,1,22,15,0.0124,2.946,36.15651255614367,1
1,1,22,12.5,0.0124,2.946,21.13092864445644,1
1,1,22,7.5,0.0124,2.946,4.6919369463019835,1
1,1,22,12.5,0.0124,2.946,21.13092864445644,1
1,1,22,15,0.0124,2.946,36.15651255614367,1
1,1,22,20,0.0124,2.946,84.38321197087222,1
1,1,22,30,0.0124,2.946,278.62552612795366,1
1,1,22,15,0.0124,2.946,36.15651255614367,1
1,1,22,15,0.0124,2.946,36.15651255614367,1
1,1,22,7.5,0.0124,2.946,4.6919369463019835,1
1,1,22,10,0.0124,2.946,10.95019076519018,1
1,1,22,10,0.0124,2.946,10.95019076519018,1
1,1,22,12.5,0.0124,2.946,21.13092864445644,1
1,1,22,15,0.0124,2.946,36.15651255614367,1
1,1,22,20,0.0124,2.946,84.38321197087222,1
1,1,22,25,0.0124,2.946,162.83694678770968,1
1,1,22,12.5,0.0124,2.946,21.13092864445644,1
1,1,88,20,0.0179,2.973,132.07335436766638,1
1,1,88,12.5,0.0179,2.973,32.65626410077032,1
1,1,88,15,0.0179,2.973,56.15291990719274,1
1,1,88,20,0.0179,2.973,132.07335436766638,1
1,1,88,30,0.0179,2.973,440.89433763802225,1
1,1,18,12.5,0.0058,3.18,17.84850457616516,1
1,1,18,20,0.0058,3.18,79.56157645613693,1
1,1,18,15,0.0058,3.18,31.87118398121076,1
1,1,18,20,0.0058,3.18,79.56157645613693,1
1,1,18,20,0.0058,3.18,79.56157645613693,1
1,1,18,7.5,0.0058,3.18,3.5165986994431826,1
1,1,18,15,0.0058,3.18,31.87118398121076,1
1,1,18,20,0.0058,3.18,79.56157645613693,1
1,1,18,25,0.0058,3.18,161.76226568772663,1
1,1,18,10,0.0058,3.18,8.778655240930009,1
1,1,18,12.5,0.0058,3.18,17.84850457616516,1
1,1,18,15,0.0058,3.18,31.87118398121076,1
1,1,18,15,0.0058,3.18,31.87118398121076,1
1,1,18,25,0.0058,3.18,161.76226568772663,1
1,1,18,20,0.0058,3.18,79.56157645613693,1
1,1,18,20,0.0058,3.18,79.56157645613693,1
1,1,18,25,0.0058,3.18,161.76226568772663,1
1,1,18,12.5,0.0058,3.18,17.84850457616516,1
1,1,27,40,0.254,2.38,1650.959790231841,1
1,1,13,20,0.0323,2.953,224.46265705273845,1
1,1,13,10,0.0323,2.953,28.986950062374166,1
1,1,13,12.5,0.0323,2.953,56.024474387219264,1
1,1,13,10,0.0323,2.953,28.986950062374166,1
1,1,13,12.5,0.0323,2.953,56.024474387219264,1
1,1,13,10,0.0323,2.953,28.986950062374166,1
1,1,13,10,0.0323,2.953,28.986950062374166,1
1,1,13,12.5,0.0323,2.953,56.024474387219264,1
1,1,2,40,0.0152,3.0063,995.672563245973,1
1,1,2,50,0.0152,3.0063,1947.4087273784842,1
1,1,2,40,0.0152,3.0063,995.672563245973,1
1,1,2,35,0.0152,3.0063,666.4619349439097,1
1,1,2,35,0.0152,3.0063,666.4619349439097,1
1,1,2,25,0.0152,3.0063,242.3654088313962,1
1,1,2,50,0.0152,3.0063,1947.4087273784842,1
1,5,39,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,39,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,39,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,39,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,39,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,39,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,39,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,39,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,39,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,39,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,39,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,39,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,10,0.639558848178133,2.74853900600229,358.442516505373,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,10,0.639558848178133,2.74853900600229,358.442516505373,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,10,0.639558848178133,2.74853900600229,358.442516505373,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,10,0.639558848178133,2.74853900600229,358.442516505373,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,15,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,15,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,15,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,2,34,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,24,7.5,0.082812881990008,2.74853900600229,21.04931241384633,1
1,2,75,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,75,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,75,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,7.5,0.082812881990008,2.74853900600229,21.04931241384633,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,2.5,0.082812881990008,2.74853900600229,1.0276649268859126,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,7.5,0.082812881990008,2.74853900600229,21.04931241384633,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,7.5,0.082812881990008,2.74853900600229,21.04931241384633,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,2,78,5,0.082812881990008,2.74853900600229,6.906280603341795,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,2.5,0.639558848178133,2.74853900600229,7.936593693617885,1
1,5,76,5,0.639558848178133,2.74853900600229,53.33678483018139,1
1,5,76,7.5,0.639558848178133,2.74853900600229,162.5625588536523,1
